Date / Time,"Type / Ref","Related Order#","Order#","Bet#","Product","Quantity","Price","Boundary Price","SL","TP","Position Margin(GBP)","Value(GBP)","Amount(GBP)","Balance(GBP)","Amount Excluding Fee","Fee","Financing Annual Rate","Financing Amount(GBP)","Carrying Costs Annual Rate","Carrying Costs Amount(GBP)","Holding Rate","Holding Cost(GBP)","Offset(GBP)","Total(GBP)"
"24.02.2015 14:44:23","Buy SE Order","-","O4-3P-EF2KQ","-","USD/JPY","0.5","119.62","-","119.520","-","-","-","-","-","",""
"24.02.2015 13:02:13","Order Cancelled","-","O4-3P-EEWC1","-","USD/HUF","0.5","270.1","-","-","-","-","-","-","-","",""
"24.02.2015 12:59:10","Buy SE Order Modified","-","O4-3P-EEWC1","-","USD/HUF","0.5","270.1","-","270.000","-","-","-","-","-","",""
"24.02.2015 12:56:31","Buy SE Order","-","O4-3P-EEWC1","-","USD/HUF","0.5","270.2","-","270.100","-","-","-","-","-","",""
"24.02.2015 10:24:28","Order Cancelled","-","O4-3P-EENFF","-","GBP/USD","0.5","1.5455","-","-","-","-","-","-","-","",""
"24.02.2015 10:21:39","Buy SE Order Modified","-","O4-3P-EENFF","-","GBP/USD","0.5","1.5455","-","1.54450","1.55300","-","-","-","-","",""
"24.02.2015 10:19:56","Order Cancelled","-","O4-3P-EENGN","-","GBP/USD","0.5","1.54","-","-","-","-","-","-","-","",""
"24.02.2015 10:19:41","Buy SE Order Modified","-","O4-3P-EENFF","-","GBP/USD","0.5","1.545","-","1.54400","1.55300","-","-","-","-","",""
"24.02.2015 10:04:03","Take Profit Modified","O4-3P-EENFH","O4-3P-EENFF","-","GBP/USD","0.5","1.548","-","-","1.55300","-","-","-","-","",""
"24.02.2015 10:02:06","Sell SE Order Modified","-","O4-3P-EENGN","-","GBP/USD","0.5","1.54","-","1.54100","1.53500","-","-","-","-","",""
"24.02.2015 10:01:57","Buy SE Order Modified","-","O4-3P-EENFF","-","GBP/USD","0.5","1.548","-","1.54700","1.55500","-","-","-","-","",""
"24.02.2015 10:00:47","Sell SE Order","-","O4-3P-EENGN","-","GBP/USD","0.5","1.54","-","1.54100","1.53500","-","-","-","-","",""
"24.02.2015 10:00:05","Buy SE Order","-","O4-3P-EENFF","-","GBP/USD","0.5","1.548","-","1.54700","1.55500","-","-","-","-","",""
"20.02.2015 20:26:28","Order Cancelled","-","O4-3P-EC9DW","-","EUR/USD","2","1.14","-","-","-","-","-","-","-","",""
"20.02.2015 20:16:48","Buy SE Order","-","O4-3P-EC9DW","-","EUR/USD","2","1.14","-","1.13950","-","-","-","-","-","",""
"20.02.2015 20:13:23","Order Cancelled","-","O4-3P-EC8C0","-","EUR/USD","2","1.1385","-","-","-","-","-","-","-","",""
"20.02.2015 20:13:19","Order Cancelled","-","O4-3P-EC0XD","-","EUR/USD","2","1.1415","-","-","-","-","-","-","-","",""
"20.02.2015 20:04:33","Sell SE Order Modified","-","O4-3P-EC8C0","-","EUR/USD","2","1.1385","-","1.13900","-","-","-","-","-","",""
"20.02.2015 20:04:16","Sell SE Order","-","O4-3P-EC8C0","-","EUR/USD","2","1.1385","-","1.13900","-","-","-","-","-","",""
"20.02.2015 20:02:27","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1415","-","1.14100","-","-","-","-","-","",""
"20.02.2015 20:01:46","Order Cancelled","-","O4-3P-EC0SE","-","EUR/USD","2","1.138","-","-","-","-","-","-","-","",""
"20.02.2015 19:51:24","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.138","-","1.13850","-","-","-","-","-","",""
"20.02.2015 19:51:14","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.142","-","1.14150","-","-","-","-","-","",""
"20.02.2015 19:47:14","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1425","-","1.14200","-","-","-","-","-","",""
"20.02.2015 19:36:24","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.143","-","1.14250","-","-","-","-","-","",""
"20.02.2015 19:36:10","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.139","-","1.13950","-","-","-","-","-","",""
"20.02.2015 19:29:14","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1425","-","1.14200","-","-","-","-","-","",""
"20.02.2015 19:18:47","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.138","-","1.13850","-","-","-","-","-","",""
"20.02.2015 19:18:24","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.142","-","1.14150","-","-","-","-","-","",""
"20.02.2015 18:50:03","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.141","-","1.14050","-","-","-","-","-","",""
"20.02.2015 18:49:48","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.137","-","1.13750","-","-","-","-","-","",""
"20.02.2015 18:47:34","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.138","-","1.13850","-","-","-","-","-","",""
"20.02.2015 18:47:27","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.142","-","1.14150","-","-","-","-","-","",""
"20.02.2015 18:39:51","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.142","-","1.14150","-","-","-","-","-","",""
"20.02.2015 18:39:37","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.138","-","1.13850","-","-","-","-","-","",""
"20.02.2015 18:36:09","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.1385","-","1.13900","-","-","-","-","-","",""
"20.02.2015 18:36:00","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1425","-","1.14200","-","-","-","-","-","",""
"20.02.2015 18:33:43","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.142","-","1.14150","-","-","-","-","-","",""
"20.02.2015 18:33:33","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.138","-","1.13850","-","-","-","-","-","",""
"20.02.2015 18:30:28","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.1385","-","1.13900","-","-","-","-","-","",""
"20.02.2015 18:28:25","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.139","-","1.13950","-","-","-","-","-","",""
"20.02.2015 18:28:02","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1435","-","1.14300","-","-","-","-","-","",""
"20.02.2015 18:25:31","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.144","-","1.14350","-","-","-","-","-","",""
"20.02.2015 18:25:15","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.14","-","1.14050","-","-","-","-","-","",""
"20.02.2015 18:20:45","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.139","-","1.13950","-","-","-","-","-","",""
"20.02.2015 18:19:54","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1435","-","1.14300","-","-","-","-","-","",""
"20.02.2015 18:15:27","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.143","-","1.14250","-","-","-","-","-","",""
"20.02.2015 18:15:18","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.138","-","1.13850","-","-","-","-","-","",""
"20.02.2015 18:13:16","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.1385","-","1.13900","-","-","-","-","-","",""
"20.02.2015 18:13:01","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1435","-","1.14300","-","-","-","-","-","",""
"20.02.2015 18:10:34","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1425","-","1.14200","-","-","-","-","-","",""
"20.02.2015 18:10:22","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.1375","-","1.13800","-","-","-","-","-","",""
"20.02.2015 18:07:08","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.1385","-","1.13900","-","-","-","-","-","",""
"20.02.2015 18:06:58","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1435","-","1.14300","-","-","-","-","-","",""
"20.02.2015 18:03:35","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1425","-","1.14200","-","-","-","-","-","",""
"20.02.2015 18:03:29","Sell SE Order Modified","-","O4-3P-EC0SE","-","EUR/USD","2","1.1375","-","1.13800","-","-","-","-","-","",""
"20.02.2015 18:03:00","Take Profit Modified","O4-3P-EC0XF","O4-3P-EC0XD","-","EUR/USD","2","1.1425","-","-","1.14500","-","-","-","-","",""
"20.02.2015 18:03:00","Buy SE Order Modified","-","O4-3P-EC0XD","-","EUR/USD","2","1.1425","-","1.14200","1.14500","-","-","-","-","",""
"20.02.2015 18:01:30","Buy SE Order","-","O4-3P-EC0XD","-","EUR/USD","2","1.145","-","1.14450","1.14750","-","-","-","-","",""
"20.02.2015 17:59:08","Sell SE Order","-","O4-3P-EC0SE","-","EUR/USD","2","1.1375","-","1.13800","1.13400","-","-","-","-","",""
"20.02.2015 16:04:11","Order Cancelled","-","O4-3P-EBBDF","-","EUR/USD","2","1.126","-","-","-","-","-","-","-","",""
"20.02.2015 14:46:04","Order Cancelled","-","O4-3P-EBH5E","-","GBP/USD","0.5","1.5465","-","-","-","-","-","-","-","",""
"20.02.2015 14:45:13","Buy SE Order Modified","-","O4-3P-EBH5E","-","GBP/USD","0.5","1.5465","-","1.54550","-","-","-","-","-","",""
"20.02.2015 14:44:09","Buy SE Order","-","O4-3P-EBH5E","-","GBP/USD","0.5","1.547","-","1.54600","-","-","-","-","-","",""
"20.02.2015 14:41:02","Sell SE Order Modified","-","O4-3P-EBBDF","-","EUR/USD","2","1.126","-","1.12650","1.11500","-","-","-","-","",""
"20.02.2015 13:30:00","Stop Loss","-","O4-3P-EBBY6","T4-3P-AM0FP","CAD/USD","0.5","0.80097","-","-","-","-","4,004.85","-6.50","127.15","",""
"20.02.2015 13:29:57","SE Order Buy Bet","-","O4-3P-EBBY6","T4-3P-AM0FF","CAD/USD","0.5","0.80227","-","0.80127","0.80600","-","4,011.35","0.00","-","",""
"20.02.2015 13:29:12","Buy SE Order Modified","-","O4-3P-EBBY6","-","CAD/USD","0.5","0.80225","-","0.80125","0.80600","-","-","-","-","",""
"20.02.2015 13:28:27","Buy SE Order","-","O4-3P-EBBY6","-","CAD/USD","0.5","0.80275","-","0.80175","0.80600","-","-","-","-","",""
"20.02.2015 13:23:46","Take Profit Modified","O4-3P-EBBDH","O4-3P-EBBDF","-","EUR/USD","2","1.126","-","-","1.11500","-","-","-","-","",""
"20.02.2015 13:22:09","Sell SE Order","-","O4-3P-EBBDF","-","EUR/USD","2","1.126","-","1.12650","1.12000","-","-","-","-","",""
"20.02.2015 13:16:25","Stop Loss","-","O4-3P-EB72Y","T4-3P-ALYLC","EUR/USD","5","1.12872","-","-","-","-","56,436.00","10.00","133.65","",""
"20.02.2015 13:15:55","SE Order Sell Bet","-","O4-3P-EB72Y","T4-3P-ALYGY","EUR/USD","5","1.12892","-","1.12942","1.11500","-","56,446.00","0.00","-","",""
"20.02.2015 12:57:23","Sell SE Order Modified","-","O4-3P-EB72Y","-","EUR/USD","5","1.129","-","1.12950","1.11500","-","-","-","-","",""
"20.02.2015 12:42:34","Sell SE Order Modified","-","O4-3P-EB72Y","-","EUR/USD","5","1.13","-","1.13050","1.11500","-","-","-","-","",""
"20.02.2015 12:30:16","Sell SE Order Modified","-","O4-3P-EB72Y","-","EUR/USD","5","1.129","-","1.12950","1.11500","-","-","-","-","",""
"20.02.2015 12:27:21","Take Profit Modified","O4-3P-EB731","O4-3P-EB72Y","-","EUR/USD","5","1.128","-","-","1.11500","-","-","-","-","",""
"20.02.2015 12:26:42","Sell SE Order","-","O4-3P-EB72Y","-","EUR/USD","5","1.128","-","1.12850","1.12000","-","-","-","-","",""
"20.02.2015 09:34:25","Order Cancelled","-","O4-3P-EAU4Y","-","GBP/USD","1","1.5375","-","-","-","-","-","-","-","",""
"20.02.2015 09:28:37","Buy SE Order","-","O4-3P-EAU4Y","-","GBP/USD","1","1.5375","-","1.53700","1.54000","-","-","-","-","",""
"20.02.2015 08:31:52","Order Cancelled","-","O4-3P-EAQM7","-","Germany 30 - Cash","1","10,978","-","-","-","-","-","-","-","",""
"20.02.2015 08:31:22","Order Cancelled","-","O4-3P-EAQMC","-","EUR/USD","1","1.134","-","-","-","-","-","-","-","",""
"20.02.2015 08:29:18","Buy SE Order Modified","-","O4-3P-EAQMC","-","EUR/USD","1","1.134","-","1.13300","-","-","-","-","-","",""
"20.02.2015 08:28:30","Buy SE Order","-","O4-3P-EAQMC","-","EUR/USD","1","1.134","-","1.13300","1.13400","-","-","-","-","",""
"20.02.2015 08:28:27","Buy SE Order","-","O4-3P-EAQM7","-","Germany 30 - Cash","1","10,978","-","10,973.0","11,000.0","-","-","-","-","",""
"19.02.2015 16:01:46","Order Cancelled","-","O4-3P-EA07S","-","Crude Oil Brent - Cash","1","57.2","-","-","-","-","-","-","-","",""
"19.02.2015 15:57:38","Sell SE Order","-","O4-3P-EA07S","-","Crude Oil Brent - Cash","1","57.2","-","57.300","-","-","-","-","-","",""
"19.02.2015 13:31:55","Order Cancelled","-","O4-3P-E9NF2","-","GBP/USD","0.5","1.54025","-","-","-","-","-","-","-","",""
"19.02.2015 13:29:07","Sell SE Order","-","O4-3P-E9NF2","-","GBP/USD","0.5","1.54025","-","1.54125","1.53600","-","-","-","-","",""
"19.02.2015 12:46:32","Stop Loss","-","O4-3P-E9GXF","T4-3P-AKMWX","EUR/GBP","1","0.73692","-","-","-","-","7,369.20","-10.40","123.65","",""
"19.02.2015 12:30:37","SE Order Sell Bet","-","O4-3P-E9GXF","T4-3P-AKLMU","EUR/GBP","1","0.73588","-","0.73688","-","-","7,358.80","0.00","-","",""
"19.02.2015 12:29:57","Sell SE Order Modified","-","O4-3P-E9GXF","-","EUR/GBP","1","0.7359","-","0.73690","-","-","-","-","-","",""
"19.02.2015 12:28:17","Sell SE Order Modified","-","O4-3P-E9GXF","-","EUR/GBP","1","0.73575","-","0.73675","-","-","-","-","-","",""
"19.02.2015 12:27:06","Sell SE Order","-","O4-3P-E9GXF","-","EUR/GBP","1","0.7355","-","0.73650","-","-","-","-","-","",""
"18.02.2015 19:01:45","Stop Loss","-","O4-3P-E85T2","T4-3P-AHKMW","GBP/USD","0.5","1.54573","-","-","-","-","7,728.65","13.85","134.05","",""
"18.02.2015 19:00:04","SE Order Buy Bet","-","O4-3P-E85T2","T4-3P-AHHWQ","GBP/USD","0.5","1.54296","-","1.54196","1.54800","-","7,714.80","0.00","-","",""
"18.02.2015 18:59:38","Buy SE Order Modified","-","O4-3P-E85T2","-","GBP/USD","0.5","1.5429","-","1.54190","1.54800","-","-","-","-","",""
"18.02.2015 18:57:24","Buy SE Order Modified","-","O4-3P-E85T2","-","GBP/USD","0.5","1.5428","-","1.54180","1.54800","-","-","-","-","",""
"18.02.2015 18:56:07","Buy SE Order Modified","-","O4-3P-E85T2","-","GBP/USD","0.5","1.543","-","1.54200","1.54800","-","-","-","-","",""
"18.02.2015 18:51:03","Buy SE Order Modified","-","O4-3P-E85T2","-","GBP/USD","0.5","1.545","-","1.54400","1.54800","-","-","-","-","",""
"18.02.2015 18:49:59","Buy SE Order","-","O4-3P-E85T2","-","GBP/USD","0.5","1.5435","-","1.54250","1.54800","-","-","-","-","",""
"18.02.2015 13:30:58","Close Bet","O4-3P-E7Q54","O4-3P-E7Q7L","T4-3P-AH6AT","USD/JPY","0.5","119.24","-","-","-","-","5,962.00","0.25","120.20","",""
"18.02.2015 13:29:53","SE Order Sell Bet","-","O4-3P-E7Q54","T4-3P-AH68W","USD/JPY","0.5","119.245","-","119.345","119.100","-","5,962.25","0.00","-","",""
"18.02.2015 13:29:28","Sell SE Order","-","O4-3P-E7Q54","-","USD/JPY","0.5","119.25","-","119.350","119.100","-","-","-","-","",""
"18.02.2015 09:32:29","Close Bet","O4-3P-E7AXH","O4-3P-E7B91","T4-3P-AGWR3","EUR/GBP","1","0.73964","-","-","-","-","7,396.40","13.60","119.95","",""
"18.02.2015 09:30:03","SE Order Sell Bet","-","O4-3P-E7AXH","T4-3P-AGWHB","EUR/GBP","1","0.741","-","0.74200","0.73700","-","7,410.00","0.00","-","",""
"18.02.2015 09:27:52","Sell SE Order","-","O4-3P-E7AXH","-","EUR/GBP","1","0.741","-","0.74200","0.73700","-","-","-","-","",""
"18.02.2015 00:00:50","Order Cancelled","-","O4-3P-E6WDL","-","USD/RUB","1","63","-","-","-","-","-","-","-","",""
"17.02.2015 23:52:20","Sell SE Order","-","O4-3P-E6WDL","-","USD/RUB","1","63","-","63.100","62.500","-","-","-","-","",""
"17.02.2015 13:23:43","Close Bet","O4-3P-E5W8A","O4-3P-E5XM8","T4-3P-AFVV3","ZAR/GBP","0.5","0.0561","-","-","-","-","2,805.00","-4.00","106.35","",""
"17.02.2015 13:18:51","Buy Bet Modified","-","O4-3P-E5W8A","T4-3P-AFUWU","ZAR/GBP","0.5","0.05618","-","0.056080","0.056190","-","-","0.00","-","",""
"17.02.2015 13:18:27","Stop Loss Modified","O4-3P-E5W8B","O4-3P-E5W8A","-","ZAR/GBP","0.5","0.05618","-","0.056080","-","-","-","-","-","",""
"17.02.2015 12:58:39","Stop Loss Modified","O4-3P-E5W8B","O4-3P-E5W8A","-","ZAR/GBP","0.5","0.05618","-","0.055950","-","-","-","-","-","",""
"17.02.2015 12:58:04","SE Order Buy Bet","-","O4-3P-E5W8A","T4-3P-AFUWU","ZAR/GBP","0.5","0.05618","-","0.056080","-","-","2,809.00","0.00","-","",""
"17.02.2015 12:58:03","Buy SE Order Modified","-","O4-3P-E5W8A","-","ZAR/GBP","0.5","0.05618","-","0.056080","-","-","-","-","-","",""
"17.02.2015 12:57:31","Buy SE Order","-","O4-3P-E5W8A","-","ZAR/GBP","0.5","0.0562","-","0.056100","-","-","-","-","-","",""
"17.02.2015 12:54:19","Payments In","-","331219060","CD-124143694","Account","-","-","-","-","-","-","-","50.00","110.35","50.00","0.00"
"17.02.2015 10:03:19","Close Bet","O4-3P-E5H90","O4-3P-E5HLP","T4-3P-AFL4N","Germany 30 - Cash","0.5","10,850.6","-","-","-","-","5,425.30","1.20","60.35","",""
"17.02.2015 10:00:30","SE Order Buy Bet","-","O4-3P-E5H90","T4-3P-AFKXH","Germany 30 - Cash","0.5","10,848.2","-","10,838.2","-","-","5,424.10","0.00","-","",""
"17.02.2015 10:00:16","Stop Loss Modified","O4-3P-E5H91","O4-3P-E5H90","-","Germany 30 - Cash","0.5","10,848","-","10,838.0","-","-","-","-","-","",""
"17.02.2015 09:59:41","Buy SE Order","-","O4-3P-E5H90","-","Germany 30 - Cash","0.5","10,848","-","10,830.0","-","-","-","-","-","",""
"17.02.2015 09:43:28","Close Bet","O4-3P-E5EKW","O4-3P-E5G5A","T4-3P-AFK28","GBP/USD","0.5","1.53638","-","-","-","-","7,681.90","4.35","59.15","",""
"17.02.2015 09:31:54","Take Profit Modified","O4-3P-E5EKY","O4-3P-E5EKW","-","GBP/USD","0.5","1.5355","-","-","1.54000","-","-","-","-","",""
"17.02.2015 09:31:25","Stop Loss Modified","O4-3P-E5EKX","O4-3P-E5EKW","-","GBP/USD","0.5","1.5355","-","1.53258","-","-","-","-","-","",""
"17.02.2015 09:31:06","Stop Loss Modified","O4-3P-E5EKX","O4-3P-E5EKW","-","GBP/USD","0.5","1.5355","-","1.53164","-","-","-","-","-","",""
"17.02.2015 09:30:44","SE Order Buy Bet","-","O4-3P-E5EKW","T4-3P-AFH07","GBP/USD","0.5","1.53551","-","1.53351","1.54300","-","7,677.55","0.00","-","",""
"17.02.2015 09:29:28","Buy SE Order Modified","-","O4-3P-E5EKW","-","GBP/USD","0.5","1.5355","-","1.53350","1.54300","-","-","-","-","",""
"17.02.2015 09:28:55","Buy SE Order","-","O4-3P-E5EKW","-","GBP/USD","0.5","1.5359","-","1.53390","1.54300","-","-","-","-","",""
"17.02.2015 00:30:14","Stop Loss","-","O4-3P-E51L4","T4-3P-AF70F","AUD/USD","2","0.77497","-","-","-","-","15,499.40","3.20","54.80","",""
"17.02.2015 00:30:08","SE Order Sell Bet","-","O4-3P-E51L4","T4-3P-AF6XP","AUD/USD","2","0.77513","-","0.77563","0.77400","-","15,502.60","0.00","-","",""
"17.02.2015 00:29:23","Sell SE Order","-","O4-3P-E51L4","-","AUD/USD","2","0.7753","-","0.77580","0.77400","-","-","-","-","",""
"16.02.2015 15:29:28","Order Rejected: Insufficient Funds","-","O4-3P-E4K9Q","-","USD/RUB","0.5","-","-","-","-","-","-","-","-","",""
"16.02.2015 08:23:00","Order Rejected: Insufficient Funds","-","O4-3P-E3YL0","-","USD/RUB","0.5","-","-","-","-","-","-","-","-","",""
